Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
06/09/2016 14:36:41.295 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Identity SharedCred Client	a9iej	Information 	[SharedCred] LoadAllCreds {"Message": "Loading stored credentials for prefix.", "CredType": "ADAL:"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.295 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	IdentityADALClient	a0kaz	Information 	[ADALLibrary] InitIdentities {"Message": "Initializing ADAL identities."}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.295 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Identity Authentication Client	awuu4	Information 	[IdentityManager] ReloadIdentities {"Message": "Reloading identities for identity provider.", "IdentityProvider": "ADAL"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.295 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Identity Authentication Client	awuu6	Information 	[IdentityManager] ReloadIdentities {"Message": "Skipping initialization of identities from creds for provider.", "IdentityProvider": "ADAL"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.295 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Identity Authentication Client	awuu4	Information 	[IdentityManager] ReloadIdentities {"Message": "Reloading identities for identity provider.", "IdentityProvider": "SSPI"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.295 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Identity SharedCred Client	a9iej	Information 	[SharedCred] LoadAllCreds {"Message": "Loading stored credentials for prefix.", "CredType": "SSPI:"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.295 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Licensing client liblet	ibwic	Information 	License State {"Type": "Perpetual License", "OLSLicenseId": "02992-000-000010", "ACID": null, "DidRunPreview": "No", "UserId": ""}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.296 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Identity Authentication Client	awuu7	Information 	[IdentityManager] ReloadIdentities {"Message": "IdentityProvider has 0 identities."}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.296 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Identity Authentication Client	awuws	Information 	[ProfileManager] RunBackgroundTasks {"Message": "Background tasks: profile count.", "ProfileListSize": 0}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.296 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Identity Authentication Client	awuxb	Information 	[ProfileManager] CreateConnectedProfileIfNeeded {"Message": "Looking for Connected account for profile."}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.296 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Identity Authentication Client	awuww	Information 	[ProfileManager] RunBackgroundTasks {"Message": "Looking for single persisted OrgId/ADAL identity for profile."}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.296 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Graphics.FastAcc", "Flight Name": "ofas3eiflxlznq0"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.296 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	a9a2s	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Graphics.FastAcc", "FlightName": "ofas3eiflxlznq0", "Scope": 0, "IsInScope": false, "TreatmentValue": false}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.453 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	MbuInstrument	ibxdj	Warning 	Standard error {"Message": "2016-06-09 10:36:41.453 Microsoft Word[11234:210389] NSAllowAppKitWeakReferences=YES"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.536 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	CocoaUI.ThemePreferences	ibidz	Information 	Initial Boot Theme {"CUIThemePreferencesType": 0}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.543 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	MbuInstrument	ibxdj	Warning 	Standard error {"Message": "2016-06-09 10:36:41.543 Microsoft Word[11234:210389] ApplePersistenceIgnoreState: Existing state will not be touched. New state will be written to /var/folders/yj/qm6_4v851ll7914_qx316xxdt6yhs8/T/com.microsoft.Word/com.microsoft.Word.savedState"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.607 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Identity Authentication Client	a2ouq	Information 	[ProfileManager] GetSystemUserProfile {"Message": "No default identity"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.609 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	OfficeServicesManager	a1t8f	Information 	OfficeServicesManagerBase::GetConnectedServices {"Message": "GetConnectedServices() was called."}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.610 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	FileUIKit	iam60	Information 	[ConnectedServicesCallback] ServicesNotification {"AddedServices": 0, "TypeOfAddedServices": "", "RemovedServices": 0, "TypeOfRemovedServices": ""}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.610 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	OfficeServicesManager	a11to	Information 	[OfficeServicesManagerBase] GetConnectedServices {"Message": "GetConnectedServices() returned synchronously.", "UserId": null, "Capabilities": 16385, "Options": 6}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.652 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	IdentityAuthenticationCredStore	ibzdd	Information 	[COfficeCredStore] InitInstance {"Message": "InitInstance succeeded!"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.684 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	OfficeServicesManager	a1t8f	Information 	OfficeServicesManagerBase::GetConnectedServices {"Message": "GetConnectedServices() was called."}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.685 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	FileUIKit	iam60	Information 	[ConnectedServicesCallback] ServicesNotification {"AddedServices": 0, "TypeOfAddedServices": "", "RemovedServices": 0, "TypeOfRemovedServices": ""}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.685 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	OfficeServicesManager	a11to	Information 	[OfficeServicesManagerBase] GetConnectedServices {"Message": "GetConnectedServices() returned synchronously.", "UserId": null, "Capabilities": 16385, "Options": 22}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.687 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	IdentityAuthenticationCredStore	ibzd0	Information 	[COfficeCredStore] GetAuthScheme {"Message": "AuthScheme for Url.", "Proxy": "Proxy", "Url": "<Url is PII>", "AuthScheme": 0}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.687 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	IdentityDocToServiceMapping	azr7p	Information 	[DocToServiceMapping] GetLiveIdServiceParams {"Message": "No service params for Url.", "Url": "<Url is PII>", "DomainOnly": false}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.687 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	IdentityAuthenticationCredStore	ibzd0	Information 	[COfficeCredStore] GetAuthScheme {"Message": "AuthScheme for Url.", "Proxy": "Server", "Url": "<Url is PII>", "AuthScheme": 0}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.729 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	OfficeSpace_DesktopClickstream	ibur2	Information 	Clickstream Logging {"tcid": 23392, "tcidParent": 0}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
